Response ID,Participant Private ID,allocator-k3xu,Absolute Reaction Time,Correct,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: metadata
15993,8657493.0,Condition_InOut-gender,740.618999952334,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
15995,8657493.0,Condition_InOut-gender,568.61299995234,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
15997,8657493.0,Condition_InOut-gender,507.36499985697446,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
15999,8657493.0,Condition_InOut-gender,560.6889998569386,0.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16001,8657493.0,Condition_InOut-gender,1027.8979999523144,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16003,8657493.0,Condition_InOut-gender,1085.1639998569735,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16005,8657493.0,Condition_InOut-gender,722.5479999523377,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16007,8657493.0,Condition_InOut-gender,831.2089999523014,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16009,8657493.0,Condition_InOut-gender,584.0449999999837,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16011,8657493.0,Condition_InOut-gender,1705.942999856954,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16013,8657493.0,Condition_InOut-gender,1415.762999856961,0.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16017,8657493.0,Condition_InOut-gender,1139.235999856959,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16019,8657493.0,Condition_InOut-gender,1375.2249998569605,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16021,8657493.0,Condition_InOut-gender,889.872999856947,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16023,8657493.0,Condition_InOut-gender,559.7629999523051,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16025,8657493.0,Condition_InOut-gender,651.6739998569246,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16027,8657493.0,Condition_InOut-gender,890.4989998569363,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16029,8657493.0,Condition_InOut-gender,848.3719999523018,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16031,8657493.0,Condition_InOut-gender,792.482999856933,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16033,8657493.0,Condition_InOut-gender,466.4589998569572,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16035,8657493.0,Condition_InOut-gender,833.7699998569442,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16037,8657493.0,Condition_InOut-gender,690.3759999999893,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16039,8657493.0,Condition_InOut-gender,647.7549998569302,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16041,8657493.0,Condition_InOut-gender,823.7409998569638,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16043,8657493.0,Condition_InOut-gender,776.5140000000247,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16045,8657493.0,Condition_InOut-gender,834.9549999523442,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16047,8657493.0,Condition_InOut-gender,818.9269999522949,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16049,8657493.0,Condition_InOut-gender,756.2029998569633,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16051,8657493.0,Condition_InOut-gender,815.0289998569642,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16053,8657493.0,Condition_InOut-gender,1864.2239999523156,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16055,8657493.0,Condition_InOut-gender,1967.6589998569689,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16057,8657493.0,Condition_InOut-gender,1090.911000000022,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16059,8657493.0,Condition_InOut-gender,712.2949998569675,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16061,8657493.0,Condition_InOut-gender,981.505999952322,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16063,8657493.0,Condition_InOut-gender,1344.250999856973,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16065,8657493.0,Condition_InOut-gender,996.2459998569684,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16067,8657493.0,Condition_InOut-gender,814.8420000000042,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16069,8657493.0,Condition_InOut-gender,607.4569999523228,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16071,8657493.0,Condition_InOut-gender,632.7829999523237,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16075,8657493.0,Condition_InOut-gender,1141.527999856975,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16077,8657493.0,Condition_InOut-gender,633.3100000000559,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16079,8657493.0,Condition_InOut-gender,891.0719999523135,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16081,8657493.0,Condition_InOut-gender,752.2380000000121,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16083,8657493.0,Condition_InOut-gender,643.5839999999735,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16085,8657493.0,Condition_InOut-gender,547.368999952334,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16087,8657493.0,Condition_InOut-gender,479.43699985696,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16089,8657493.0,Condition_InOut-gender,510.11399985692697,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16091,8657493.0,Condition_InOut-gender,556.0389999999898,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16093,8657493.0,Condition_InOut-gender,622.7599998569349,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16095,8657493.0,Condition_InOut-gender,575.4089998569689,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16097,8657493.0,Condition_InOut-gender,714.0699998569326,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16099,8657493.0,Condition_InOut-gender,663.3909998569288,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16101,8657493.0,Condition_InOut-gender,598.7129998569726,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16103,8657493.0,Condition_InOut-gender,793.2989999999991,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16105,8657493.0,Condition_InOut-gender,538.789999999979,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
16109,8657493.0,Condition_InOut-gender,1288.5709999523242,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16111,8657493.0,Condition_InOut-gender,630.7609999999986,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16113,8657493.0,Condition_InOut-gender,959.30299985694,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16115,8657493.0,Condition_InOut-gender,843.2260000000242,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16117,8657493.0,Condition_InOut-gender,618.5979998569237,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16119,8657493.0,Condition_InOut-gender,1531.576000047673,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16121,8657493.0,Condition_InOut-gender,727.9209998569568,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16123,8657493.0,Condition_InOut-gender,1052.5779998569633,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16125,8657493.0,Condition_InOut-gender,780.4899999999907,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16127,8657493.0,Condition_InOut-gender,806.5509998569614,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16129,8657493.0,Condition_InOut-gender,1223.8559998569544,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16131,8657493.0,Condition_InOut-gender,680.6259999999893,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16133,8657493.0,Condition_InOut-gender,935.1759998569614,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16135,8657493.0,Condition_InOut-gender,651.7600000000093,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16137,8657493.0,Condition_InOut-gender,850.4729998569237,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16139,8657493.0,Condition_InOut-gender,721.9110000000219,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16141,8657493.0,Condition_InOut-gender,1262.4599998569463,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16143,8657493.0,Condition_InOut-gender,853.7779998569749,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16145,8657493.0,Condition_InOut-gender,757.7069999999949,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16147,8657493.0,Condition_InOut-gender,672.4249998569721,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16149,8657493.0,Condition_InOut-gender,735.076999856974,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16151,8657493.0,Condition_InOut-gender,1083.1639999999898,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16153,8657493.0,Condition_InOut-gender,721.8130000000237,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16155,8657493.0,Condition_InOut-gender,606.4729999999981,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16157,8657493.0,Condition_InOut-gender,1008.2989999999992,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16159,8657493.0,Condition_InOut-gender,785.11599999998,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16161,8657493.0,Condition_InOut-gender,738.9999998569256,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16163,8657493.0,Condition_InOut-gender,1174.9799998569652,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
16175,8657494.0,Condition_InOut-both,4819.139999999999,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16177,8657494.0,Condition_InOut-both,1279.8999999999942,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16179,8657494.0,Condition_InOut-both,1242.800000000003,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16181,8657494.0,Condition_InOut-both,1087.6600000000035,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16183,8657494.0,Condition_InOut-both,845.8399999999965,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16185,8657494.0,Condition_InOut-both,710.8999999999942,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16187,8657494.0,Condition_InOut-both,830.1199999999953,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16189,8657494.0,Condition_InOut-both,646.9600000000064,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16191,8657494.0,Condition_InOut-both,673.9199999999983,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16193,8657494.0,Condition_InOut-both,707.7200000000012,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16195,8657494.0,Condition_InOut-both,599.1199999999953,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16197,8657494.0,Condition_InOut-both,607.0,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
16201,8657494.0,Condition_InOut-both,3634.2599999999943,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16203,8657494.0,Condition_InOut-both,1404.2400000000052,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16205,8657494.0,Condition_InOut-both,1124.7400000000052,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16207,8657494.0,Condition_InOut-both,692.5200000000041,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16209,8657494.0,Condition_InOut-both,834.3999999999942,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16211,8657494.0,Condition_InOut-both,909.5399999999936,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16213,8657494.0,Condition_InOut-both,1280.9199999999985,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16215,8657494.0,Condition_InOut-both,1133.2999999999884,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16217,8657494.0,Condition_InOut-both,927.3600000000006,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16219,8657494.0,Condition_InOut-both,746.9600000000064,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16221,8657494.0,Condition_InOut-both,733.4599999999919,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16223,8657494.0,Condition_InOut-both,874.820000000007,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16225,8657494.0,Condition_InOut-both,591.5800000000017,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16227,8657494.0,Condition_InOut-both,740.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16229,8657494.0,Condition_InOut-both,658.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16231,8657494.0,Condition_InOut-both,703.9799999999959,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
16235,8657494.0,Condition_InOut-both,706.7999999999884,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16237,8657494.0,Condition_InOut-both,737.179999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16239,8657494.0,Condition_InOut-both,674.1000000000058,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16241,8657494.0,Condition_InOut-both,593.9200000000128,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16243,8657494.0,Condition_InOut-both,649.8399999999965,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16245,8657494.0,Condition_InOut-both,547.8999999999942,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16247,8657494.0,Condition_InOut-both,866.0199999999895,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16249,8657494.0,Condition_InOut-both,530.320000000007,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16251,8657494.0,Condition_InOut-both,726.9800000000105,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16253,8657494.0,Condition_InOut-both,560.7200000000012,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16255,8657494.0,Condition_InOut-both,724.1600000000035,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16257,8657494.0,Condition_InOut-both,577.820000000007,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16259,8657494.0,Condition_InOut-both,685.4800000000105,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16261,8657494.0,Condition_InOut-both,590.6199999999953,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16263,8657494.0,Condition_InOut-both,624.6000000000058,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16265,8657494.0,Condition_InOut-both,677.3800000000047,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16267,8657494.0,Condition_InOut-both,675.0,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16269,8657494.0,Condition_InOut-both,1062.7600000000093,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16271,8657494.0,Condition_InOut-both,705.179999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16273,8657494.0,Condition_InOut-both,667.4400000000023,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16275,8657494.0,Condition_InOut-both,822.179999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16277,8657494.0,Condition_InOut-both,588.9599999999919,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16279,8657494.0,Condition_InOut-both,717.8999999999942,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16281,8657494.0,Condition_InOut-both,605.640000000014,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16283,8657494.0,Condition_InOut-both,607.9599999999919,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16285,8657494.0,Condition_InOut-both,721.4599999999919,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16287,8657494.0,Condition_InOut-both,764.140000000014,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16289,8657494.0,Condition_InOut-both,708.4400000000023,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
16293,8657494.0,Condition_InOut-both,1120.9800000000105,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16295,8657494.0,Condition_InOut-both,1060.5799999999872,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16297,8657494.0,Condition_InOut-both,813.1199999999953,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
16299,8657494.0,Condition_InOut-both,1120.459999999992,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16301,8657494.0,Condition_InOut-both,924.179999999993,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
16303,8657494.0,Condition_InOut-both,958.7799999999988,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16305,8657494.0,Condition_InOut-both,683.3999999999942,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16307,8657494.0,Condition_InOut-both,788.9200000000128,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16309,8657494.0,Condition_InOut-both,736.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16311,8657494.0,Condition_InOut-both,1057.959999999992,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16313,8657494.0,Condition_InOut-both,692.3399999999965,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16315,8657494.0,Condition_InOut-both,846.4800000000105,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16317,8657494.0,Condition_InOut-both,897.3800000000047,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16319,8657494.0,Condition_InOut-both,979.5,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16321,8657494.0,Condition_InOut-both,775.2600000000093,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16323,8657494.0,Condition_InOut-both,862.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
16327,8657494.0,Condition_InOut-both,932.1000000000058,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16329,8657494.0,Condition_InOut-both,649.7600000000093,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16331,8657494.0,Condition_InOut-both,576.820000000007,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16333,8657494.0,Condition_InOut-both,911.4400000000024,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16335,8657494.0,Condition_InOut-both,636.7799999999988,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16337,8657494.0,Condition_InOut-both,779.9599999999919,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16339,8657494.0,Condition_InOut-both,576.640000000014,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16341,8657494.0,Condition_InOut-both,663.2000000000116,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16343,8657494.0,Condition_InOut-both,684.6000000000058,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16345,8657494.0,Condition_InOut-both,745.7399999999907,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16347,8657494.0,Condition_InOut-both,655.6600000000035,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16349,8657494.0,Condition_InOut-both,625.0799999999872,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16351,8657494.0,Condition_InOut-both,636.859999999986,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16353,8657494.0,Condition_InOut-both,668.7999999999884,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16355,8657494.0,Condition_InOut-both,659.6000000000058,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16357,8657494.0,Condition_InOut-both,574.9200000000128,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16359,8657494.0,Condition_InOut-both,520.6199999999953,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16361,8657494.0,Condition_InOut-both,607.2799999999988,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16363,8657494.0,Condition_InOut-both,737.7600000000093,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16365,8657494.0,Condition_InOut-both,663.6600000000035,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16367,8657494.0,Condition_InOut-both,837.0800000000163,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16369,8657494.0,Condition_InOut-both,696.2000000000116,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16371,8657494.0,Condition_InOut-both,756.140000000014,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16373,8657494.0,Condition_InOut-both,1032.539999999979,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16375,8657494.0,Condition_InOut-both,1083.2000000000116,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16377,8657494.0,Condition_InOut-both,657.0599999999977,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16379,8657494.0,Condition_InOut-both,634.2999999999884,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16381,8657494.0,Condition_InOut-both,874.4799999999814,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
16387,8657494.0,Condition_InOut-both,937.5800000000164,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16389,8657494.0,Condition_InOut-both,782.7600000000093,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16391,8657494.0,Condition_InOut-both,675.4199999999837,0.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16393,8657494.0,Condition_InOut-both,1294.0,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16395,8657494.0,Condition_InOut-both,1018.0599999999976,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16397,8657494.0,Condition_InOut-both,888.8800000000047,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16399,8657494.0,Condition_InOut-both,967.9199999999836,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16401,8657494.0,Condition_InOut-both,720.640000000014,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16403,8657494.0,Condition_InOut-both,1002.4199999999836,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16405,8657494.0,Condition_InOut-both,831.7199999999721,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16407,8657494.0,Condition_InOut-both,856.3400000000256,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16409,8657494.0,Condition_InOut-both,938.7399999999908,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16411,8657494.0,Condition_InOut-both,871.859999999986,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16413,8657494.0,Condition_InOut-both,719.4400000000023,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16415,8657494.0,Condition_InOut-both,776.140000000014,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16417,8657494.0,Condition_InOut-both,704.960000000021,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
16421,8657494.0,Condition_InOut-both,729.7199999999721,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16423,8657494.0,Condition_InOut-both,688.4400000000023,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16425,8657494.0,Condition_InOut-both,813.4000000000233,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16427,8657494.0,Condition_InOut-both,860.7399999999907,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16429,8657494.0,Condition_InOut-both,709.140000000014,0.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16431,8657494.0,Condition_InOut-both,1013.5200000000186,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16433,8657494.0,Condition_InOut-both,694.9199999999837,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16435,8657494.0,Condition_InOut-both,722.0200000000186,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16437,8657494.0,Condition_InOut-both,646.640000000014,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16439,8657494.0,Condition_InOut-both,679.7399999999907,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16441,8657494.0,Condition_InOut-both,666.679999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16443,8657494.0,Condition_InOut-both,793.820000000007,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16445,8657494.0,Condition_InOut-both,801.7600000000093,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16447,8657494.0,Condition_InOut-both,675.1599999999744,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16449,8657494.0,Condition_InOut-both,835.960000000021,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
16451,8657494.0,Condition_InOut-both,758.9199999999837,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
